0,0
0.00166666666666667,0
0.00333333333333333,0
0.005,0
0.00666666666666667,0
0.00833333333333333,0
0.01,0
0.0116666666666667,0
0.0133333333333333,0
0.015,0
0.0166666666666667,0
0.0183333333333333,0
0.02,0
0.0216666666666667,0
0.0233333333333333,0
0.025,0
0.0266666666666667,0
0.0283333333333333,0
0.03,0
0.0316666666666667,0
0.0333333333333333,0
0.035,0
0.0366666666666667,0
0.0383333333333333,0
0.04,0
0.0416666666666667,0
0.0433333333333333,0
0.045,0
0.0466666666666667,0
0.0483333333333333,0
0.05,0
0.0516666666666667,0
0.0533333333333333,0
0.055,0
0.0566666666666667,0
0.0583333333333333,0
0.06,0
0.0616666666666667,0
0.0633333333333333,0
0.065,0
0.0666666666666667,0
0.0683333333333333,0
0.07,0
0.0716666666666667,0
0.0733333333333333,0
0.075,0
0.0766666666666667,0
0.0783333333333333,0
0.08,0
0.0816666666666667,0
0.0833333333333333,0
0.085,0
0.0866666666666667,0
0.0883333333333333,0
0.09,0
0.0916666666666667,0
0.0933333333333333,0
0.095,0
0.0966666666666667,0
0.0983333333333333,0
0.1,0
0.101666666666667,0
0.103333333333333,0
0.105,0
0.106666666666667,0
0.108333333333333,0
0.11,0
0.111666666666667,0
0.113333333333333,0
0.115,0
0.116666666666667,0
0.118333333333333,0
0.12,0
0.121666666666667,0
0.123333333333333,0
0.125,0
0.126666666666667,0
0.128333333333333,0
0.13,0
0.131666666666667,0
0.133333333333333,0
0.135,0
0.136666666666667,0
0.138333333333333,0
0.14,0
0.141666666666667,0
0.143333333333333,0
0.145,0
0.146666666666667,0
0.148333333333333,0
0.15,0
0.151666666666667,0
0.153333333333333,0
0.155,0
0.156666666666667,0
0.158333333333333,0
0.16,0
0.161666666666667,0
0.163333333333333,0
0.165,0
0.166666666666667,0
0.168333333333333,0
0.17,0
0.171666666666667,0
0.173333333333333,0
0.175,0
0.176666666666667,0
0.178333333333333,0
0.18,0
0.181666666666667,0
0.183333333333333,0
0.185,0
0.186666666666667,0
0.188333333333333,0
0.19,0
0.191666666666667,0
0.193333333333333,0
0.195,0
0.196666666666667,0
0.198333333333333,0
0.2,0
0.201666666666667,0
0.203333333333333,0
0.205,0
0.206666666666667,0
0.208333333333333,0
0.21,0
0.211666666666667,0
0.213333333333333,0
0.215,0
0.216666666666667,0
0.218333333333333,0
0.22,0
0.221666666666667,0
0.223333333333333,0
0.225,0
0.226666666666667,0
0.228333333333333,0
0.23,0
0.231666666666667,0
0.233333333333333,0
0.235,0
0.236666666666667,0
0.238333333333333,0
0.24,0
0.241666666666667,0
0.243333333333333,0
0.245,0
0.246666666666667,0
0.248333333333333,0
0.25,0
0.251666666666667,0
0.253333333333333,0
0.255,0
0.256666666666667,0
0.258333333333333,0
0.26,0
0.261666666666667,0
0.263333333333333,0
0.265,0
0.266666666666667,0
0.268333333333333,0
0.27,0
0.271666666666667,0
0.273333333333333,0
0.275,0
0.276666666666667,0
0.278333333333333,0
0.28,0
0.281666666666667,0
0.283333333333333,0
0.285,0
0.286666666666667,0
0.288333333333333,0
0.29,0
0.291666666666667,0
0.293333333333333,0
0.295,0
0.296666666666667,0
0.298333333333333,0
0.3,0
0.301666666666667,0
0.303333333333333,0
0.305,0
0.306666666666667,0
0.308333333333333,0
0.31,0
0.311666666666667,0
0.313333333333333,0
0.315,0
0.316666666666667,0
0.318333333333333,0
0.32,0
0.321666666666667,0
0.323333333333333,0
0.325,0
0.326666666666667,0
0.328333333333333,0
0.33,0
0.331666666666667,0
0.333333333333333,0
0.335,0
0.336666666666667,0
0.338333333333333,0
0.34,0
0.341666666666667,0
0.343333333333333,0
0.345,0
0.346666666666667,0
0.348333333333333,0
0.35,0
0.351666666666667,0
0.353333333333333,0
0.355,0
0.356666666666667,0
0.358333333333333,0
0.36,0
0.361666666666667,0
0.363333333333333,0
0.365,0
0.366666666666667,0
0.368333333333333,0
0.37,0
0.371666666666667,0
0.373333333333333,0
0.375,0
0.376666666666667,0
0.378333333333333,0
0.38,0
0.381666666666667,0
0.383333333333333,0
0.385,0
0.386666666666667,0
0.388333333333333,0
0.39,0
0.391666666666667,0
0.393333333333333,0
0.395,0
0.396666666666667,0
0.398333333333333,0
0.4,0
0.401666666666667,0
0.403333333333333,0
0.405,0
0.406666666666667,0
0.408333333333333,0
0.41,0
0.411666666666667,0
0.413333333333333,0
0.415,0
0.416666666666667,0
0.418333333333333,0
0.42,0
0.421666666666667,0
0.423333333333333,0
0.425,0
0.426666666666667,0
0.428333333333333,0
0.43,0
0.431666666666667,0
0.433333333333333,0
0.435,0
0.436666666666667,0
0.438333333333333,0
0.44,0
0.441666666666667,0
0.443333333333333,0
0.445,0
0.446666666666667,0
0.448333333333333,0
0.45,0
0.451666666666667,0
0.453333333333333,0
0.455,0
0.456666666666667,0
0.458333333333333,0
0.46,0
0.461666666666667,0
0.463333333333333,0
0.465,0
0.466666666666667,0
0.468333333333333,0
0.47,0
0.471666666666667,0
0.473333333333333,0
0.475,0
0.476666666666667,0
0.478333333333333,0
0.48,0
0.481666666666667,0
0.483333333333333,0
0.485,0
0.486666666666667,0
0.488333333333333,0
0.49,0
0.491666666666667,0
0.493333333333333,0
0.495,0
0.496666666666667,0
0.498333333333333,0
0.5,0
0.501666666666667,0
0.503333333333333,0
0.505,0
0.506666666666667,0
0.508333333333333,0
0.51,0
0.511666666666667,0
0.513333333333333,0
0.515,0
0.516666666666667,0
0.518333333333333,0
0.52,0
0.521666666666667,0
0.523333333333333,0
0.525,0
0.526666666666667,0
0.528333333333333,0
0.53,0
0.531666666666667,0
0.533333333333333,0
0.535,0
0.536666666666667,0
0.538333333333333,0
0.54,0
0.541666666666667,0
0.543333333333333,0
0.545,0
0.546666666666667,0
0.548333333333333,0
0.55,0
0.551666666666667,0
0.553333333333333,0
0.555,0
0.556666666666667,0
0.558333333333333,0
0.56,0
0.561666666666667,0
0.563333333333333,0
0.565,0
0.566666666666667,0
0.568333333333333,0
0.57,0
0.571666666666667,0
0.573333333333333,0
0.575,0
0.576666666666667,0
0.578333333333333,0
0.58,0
0.581666666666667,0
0.583333333333333,0
0.585,0
0.586666666666667,0
0.588333333333333,0
0.59,0
0.591666666666667,0
0.593333333333333,0
0.595,0
0.596666666666667,0
0.598333333333333,0
0.6,0
0.601666666666667,0
0.603333333333333,0
0.605,0
